URL,Tanggal,Judul,Isi Berita
https://surabaya.kompas.com/read/2023/07/31/092812278/sandiaga-berharap-khofifah-bergabung-tim-pemenangan-ganjar,31 Juli 2023,Sandiaga Berharap Khofifah Bergabung Tim Pemenangan Ganjar,"Sandiaga Berharap Khofifah Bergabung Tim Pemenangan Ganjar
Tim Redaksi
GRESIK, KOMPAS.com -Ketua Badan Pemenangan Pemilu (Bapilu) Partai Persatuan Pembangunan (PPP) Sandiaga Uno berharap Gubernur Jawa Timur Khofifah Indar Parawansa bergabung dengan tim pemenangan calon presiden Ganjar Pranowo.
Harapan itu dikemukakan oleh Sandiaga Uno saat berkunjung ke Gresik, Jawa Timur, Minggu (20/7/2023) malam.
""Kalau Bu Khofifah mau berjuang bersama kami ini luar biasa, merupakan anugerah, saya sangat-sangat berharap,"" ucap Sandiaga.
Baca juga:PPP Yakin 99 Persen Sandiaga Akan Jadi Cawapres Ganjar Pranowo di Pilpres 2024
Mengenai kans sebagai Cawapres mendampingi Ganjar, Menteri Pariwisata dan Ekonomi Kreatif tersebut mengatakan, bukan kewenangannya.
""Kebetulan saya ditugaskan sebagai Bappilu, bukan untuk melobi atau melakukan komunikasi politik. Lobi-lobi untuk menentukan Capres dan Cawapres itu ditentukan oleh pimpinan,"" ujar Sandiaga.
Baca juga:Sandiaga Uno: Jika Diberikan Kepercayaan Menjadi Cawapres Pak Ganjar, Saya Siap


Sementara itu di Surabaya, Jawa Timur, Plt Ketua Umum PPP Mardiono optimistis Sandiaga akan terpilih sebagai cawapres Ganjar.
""Kami yakin 99 persen Pak Sandiaga akan dipilih sebagai cawapres Ganjar Pranowo,"" kata dia, Minggu (30/7/2023) sore.
PPP, kata dia, intens berkomunikasi dengan PDI Perjuangan. Apalagi menurutnya PPP dan PDI-P memiliki ikatan historis politik yang kuat.
""Komunikasi kami juga intens baik ke Bu Mega, Mbak Puan, dan Pak Hasto untuk kondisi politik terkini,"" ujarnya.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://surabaya.kompas.com/read/2023/05/06/125517578/ganjar-ungkap-kriteria-bakal-calon-wakil-presidennya,6 Mei 2023,Ganjar Ungkap Kriteria Bakal Calon Wakil Presidennya,"Ganjar Ungkap Kriteria Bakal Calon Wakil Presidennya
Tim Redaksi
SURABAYA, KOMPAS.com-Bakal calon presiden yang diusung Partai Demokrasi Indonesia Perjuangan (PDI-P) Ganjar Pranowo mengungkap kriteria wajib untuk bakal calon wakil presiden yang akan mendampinginya.
""Cawapres saya harus satu visi dengan saya,"" kata Gubernur Jateng ini usai menghadiri konsolidasi akbar PDI-P Jawa Timur di Surabaya, Sabtu (6/5/2023).
Terkait pemilihan figur cawapres, Ganjar menyebut saat ini sedang dikomunikasikan oleh partai pengusung.
Baca juga:Sabtu Hari Ini, Ganjar Dijadwalkan Tapak Tilas Rumah Kelahiran Bung Karno di Surabaya
Selain menghadiri konsolidasi akbar di Surabaya, Ganjar juga dijadwal bertemu relawan, meresmikan Posko pemenangan di Jalan Pandegiling.
Dia juga akan napak tilas di rumah kelahiran dan rumah kost Bung Karno di Kampung Peneleh Surabaya.
""Mas Ganjar akan napak tilas rumah kelahiran Bung Karno dan rumah kost tempat Bung Karno berproses di rumah HOS Tjokroaminoto,"" kata Ketua DPC PDI-P Surabaya Adi Sutarwijono dikonfirmasi Jumat (5/5/2023).
Rumah kelahiran Bung Karno berada di Jalan Pandean Gang 4 Nomor 40, Kelurahan Peneleh, Kecamatan Genteng.
Sementara tempt kost Bung Karno berada tidak jauh dari rumah kelahiran yakni di Jalan Peneleh VII No. 29-31.
Baca juga:Kelompok Bernama Aliansi Wong Cilik Minta Ganjar Duet dengan Cak Imin, Gelar Aksi di Semarang
Seperti diketahui Ganjar Pranowo resmi ditunjuk PDI-P menjadi calon presiden dalam Pemilu 2024.
Ketua Umum PDIP Megawati Soekarnoputri mengumumkan penunjukan Ganjar dalam rapat DPP PDIP ke-140.
""Pada jam 13.45 WIB dengan mengucap bismillah, menetapkan Ganjar Pranowo sebagai kader dan petugas partai, ditingkatkan tugasnya sebagai calon presiden,"" kata Megawati di Istana Batu Tulis, Bogor, Jumat (21/4/2023).














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://nasional.kompas.com/read/2023/03/13/13585561/prabowo-dinilai-lebih-tepat-jadi-cawapres-ganjar,13 Maret 2023,Prabowo Dinilai Lebih Tepat Jadi Cawapres Ganjar,"Prabowo Dinilai Lebih Tepat Jadi Cawapres Ganjar
Tim Redaksi
JAKARTA, KOMPAS.com- Ketua Umum Partai Gerindra Prabowo Subianto dinilai lebih tepat menjadi calon wakil presiden (cawapres) jika hendak berpasangan dengan Gubernur Jawa Tengah Ganjar Pranowo.
Direktur Lembaga Kajian Politik Nusakom Pratama Ari Junaedi mengatakan sebagai tokoh politik yang lebih senior, Prabowo lebih cocok menjadi mentor untuk Ganjar.
“Mengingat minat, dan aspirasi calon pemilih lebih menghendaki pemimpin muda,” ujar Ari pada Kompas.com, Senin (13/3/2023).
Dalam pandangannya, saat ini calon pemilih menganggap Ganjar sebagai figur pemimpin muda.
Baca juga:Menanti Nasib Cak Imin Usai Gerindra Buka Peluang Usung Prabowo-Ganjar
Sementara Prabowo dianggap figur tua karena telah berulang kali mengikuti kontestasi pemilihan presiden (pilpres).
“Prabowo terkategorikan pemimpin masa lalu, mengingat dirinya gagal berkali-kali di laga pilpres,” ucapnya.
Di sisi lain, Ari menganggap wacana untuk memasangkan Prabowo sebagai capres, dan Ganjar sebagai cawapres bakal menemui sejumlah ganjalan.
Pertama, PDI-P merupakan partai politik (parpol) dengan jumlah suara terbesar pada Pemilu 2019.
Sehingga, sulit untuk meminta PDI-P mengajukan kadernya sebagai cawapres untuk Prabowo.
Baca juga:Prabowo-Ganjar Dinilai Penuh Ganjalan, Kenapa?
“Demikian juga nama capres final dan mengikat dari PDI-P tak kunjung diumumkan hingga kini oleh Megawati Soekarnoputri,” tuturnya.
“Tidak ada yang bisa memastikan apakah nama Puan atau Ganjar yang keluar dari saku Megawati,” sambung Ari.
Ganjalan terakhir, ungkap Ari, posisi politik Gerindra yang telah membentuk koalisi bersama Partai Kebangkitan Bangsa (PKB).
Menurutnya, PKB akan bersikeras memperjuangkan Ketua Umum Muhaimin Iskandar untuk maju dalam Pilpres 2024.
“Memadukan nama Ganjar-Prabowo atau Prabowo-Ganjar dengan berharap dukungan dari PKB juga sepertinya mustahil,” imbuh dia.
Diketahui, Wakil Ketua Dewan Pembina Partai Gerindra Hashim Djojohadikusumo mengungkapkan terbuka peluang untuk menduetkan Prabowo dengan Ganjar.
Namun, syarat utama dari Gerindra adalah Ganjar mesti mau maju sebagai cawapres.
Bagi Hashim, sebagai tokoh senior, Prabowo memiliki lebih banyak pengalaman ketimbang Ganjar.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://www.kompas.com/tren/read/2024/02/14/141500865/kata-anies-prabowo-dan-ganjar-usai-mencoblos,14 Februari 2024,"Kata Anies, Prabowo, dan Ganjar Usai Mencoblos","Kata Anies, Prabowo, dan Ganjar Usai Mencoblos
Tim Redaksi
KOMPAS.com- Pemungutan suara untuk Pemilihan Umum (Pemilu) 2024 dilaksanakan hari ini, Rabu (14/2/2024).
Ketiga calon presiden (capres) yang berkontestasi pada Pilpres 2024 memberikan hak pilih mereka di TPS masing-masing.
Capres nomor urut 1 Anies Baswedan mencoblos di TPS 060 RT 4 RW 6 Lebak Bulus, Cilandak, Jakarta Selatan.
Kemudian, capres nomor urut 2 Prabowo Subianto menggunakan hak suaranya di TPS 033 Bojong Koneng, Hambalang, Bogor, Jawa Barat.
Sementara capres nomor 3 Ganjar Pranowo memberikan suaranya di TPS 11 Lempongsari, Gajahmungkur, Semarang, Jawa Tengah.
Lantas, bagaimana tanggapan mereka setelah mencoblos?

Baca juga:Cara Kerja Quick Count dalam Memberikan Hasil Hitung Cepat Pemilu
Anies datang ke TPS 060 Lebak Bulus bersama istrinya, Fery Farhati dan dua anaknya, Mutiara Baswedan dan Mikail Baswedan pada sekitar 07.45 WIB.
Anies mengaku dirinya merasa bersyukur bisa menggunakan hak pilihnya di pesta demokrasi bersama keluarganya.
""Alhamdulillah kami sekeluarga baru saja menjalankan hak konstitusional kita untuk mencoblos dalam pilpres, semua sudah bisa mencoblos,"" ujar Anies dikutip dariKompas.com, Rabu (14/2/2024).
Namun ia menyayangkan ibundanya, Aliyah Baswedan yang belum bisa melakukan pencoblosan bersama karena merupakan pindahan dari Yogyakarta, sehingga baru bisa mencoblos pukul 10.30 WIB.
Anies juga mengapresiasi petugas Kelompok Penyelenggara Pemungutan Suara (KPPS) yang sudah bekerja sejak pagi.
""Saya ingin sampaikan terima kasih kepada seluruh petugas di seluruh Indonesia yang bekerja amat serius kerja keras, di belakang ke layar dari sebuah proses demokrasi terbesar ketiga di dunia,"" tuturnya.
Baca juga:Mengenal Tinta Pemilu: Asal-usul, Bahan Pembuatan, Aturan, dan Penggunaannya
Prabowo Subianto mengungkapkan rasa syukur karena pemungutan suara yang dilakukan di TPS 033 Bojong Koneng, tempat ia mencoblos berjalan dengan lancar.
""Saya ucapkan terima kasih kepada KPPS (Kelompok Penyelenggara Pemungutan Suara), petugas TPS, lancar,"" ucap Prabowo dilansir dariKompas.com, Rabu (14/2/2024)
Ia berharap, pasangan nomor urut 2, Prabowo-Gibran bisa memenangkan Pilpres 2024 dalam satu putaran.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://nasional.kompas.com/read/2024/02/10/10541991/puan-yakin-rakyat-solo-pilih-ganjar-mahfud,10 Februari 2024,Puan Yakin Rakyat Solo Pilih Ganjar-Mahfud,"Puan Yakin Rakyat Solo Pilih Ganjar-Mahfud
Tim Redaksi
SOLO, KOMPAS.com- Ketua DPP PDI-P Puan Maharani meyakini bahwa masyarakat Solo akan mencoblos pasangan calon presiden dan wakil presiden nomor urut 3 Ganjar Pranowo-Mahfud MD pada 14 Februari 2024.
Hal ini disampaikan Puan saat berorasi di hadapan ribuan pendukung Ganjar-Mahfud dalam acara hajatan rakyat atau kampanye Akbar hari terakhir di Kota Solo, Jawa Tengah, Sabtu (10/2/2024).
""Nah Solo pasti nih akan pilih Ganjar-Mahfud, yakin,"" ucap Puan.
Baca juga:Butet Singgung Penculikan Wiji Thukul di Kampanye Akbar Ganjar-Mahfud: Yang Menculik Mencapreskan
""Yakin,"" jawab ribuan massa yang hadir di Benteng Vastenberg, Kota Solo.
Setelah yakin bahwa masyarakat Solo akan memilih Ganjar-Mahfud, Puan mengabsen satu per satu partai politik pengusung pasangan calon nomor urut 3 ini.
Diabsen satu per satu oleh Puan, ribuan massa simpatisan partai politik pengusung Ganjar-Mahfud, yaitu PDI-P, PPP, Perindo dan Hanura mengacungkan tangan.
""Alhamdulillah sudah mantap semuanya, yang ada di Solo ini pilih nomor 3. Ya kan? Solid, solid, solid,"" tegas Puan.
Baca juga:Viral, Video Cak Lontong Memarahi Penonton Saat Kampanye Ganjar-Mahfud di Banyuwangi, Ini Kata TPN
Ketua DPR RI ini juga mengajak semua rakyat Solo yang hadir di acara hajatan rakyat, tetap menerima bantuan sosial (bansos) yang diberikan pemerintah meski berbau politis.
Meski demikian, ia tetap meminta semuanya mencoblos nomor urut 3.
""Enggak apa-apa diterima (bansos), tapi pilihnya siapa?"" tanya putri Ketum PDI-P Megawati Soekarnoputri ini.
""Ganjar-Mahfud,"" jawab hadirin hajatan rakyat Solo dengan lantang.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://bandung.kompas.com/read/2024/02/09/192241978/ganjar-suara-bogor-paling-gede-se-indonesia,9 Februari 2024,"Ganjar: Suara Bogor Paling ""Gede"" se-Indonesia","Ganjar: Suara Bogor Paling ""Gede"" se-Indonesia
Tim Redaksi
BOGOR, KOMPAS.com- Calon presiden nomor urut 3, Ganjar Pranowo, menjelaskan alasan memilih Bogor, Jawa Barat, sebagai lokasi untuk kampanye akbar jelang hari terakhir.
Ganjar menyebut bahwa wilayah Bogor adalah lumbung suara paling besar se-Indonesia.
""Pertimbangannya Bogor itu suaranya palinggedeloh se-Indonesia. Dan saya melihat semangat yang begini mengharukan dong,"" ucap Ganjar usai menggelar kampanye akbar bertajuk ""Hajatan Rakyat"" di Stadion Pakansari, Cibinong, Kabupaten Bogor, Jawa Barat, Jumat (9/2/2024).
Baca juga:Peringatan HPN 2024, Ganjar: Pers Sedang Mendapat Ujian Tak Ringan
Mantan Gubernur Jawa Tengah ini mengungkapkan, Kota dan Kabupaten Bogor merupakan daerah penting untuk mendulang suara pada Pilpres 2024.
Dia pun mengapreasi para pendukungnya yang sudah rela datang ke Stadion Pakansari, Cibinong,  Kabupaten Bogor untuk menghadiri kampanye akbar berjudul ""Hajatan Rakyat""
Kampanye kali ini, menurut dia, sangat meriah karena antusiasme warga Bogor yang datang berbondong-bondong.
""Merinding juga saya mendapatkan dukungan seperti ini. Yangimage-nya selalu dikatakan enggak-enggak, ternyata iya, iya (banyak pendukung),"" ujarnya.
Baca juga:Di Pakansari Bogor, Ganjar Yakin Entaskan Kemiskinan lewat Investasi Pendidikan
Ganjar pun mengajak seluruh warga Jabar untuk memberikan hak pilihnya pada 14 Februari 2024.
Ia berharap semua bisa nanti datang ke TPS memilih pasangan nomor urut 3 Ganjar-Mahfud.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://nasional.kompas.com/read/2024/01/31/08164901/impian-ganjar-dan-keteduhan-di-banda-neira,31 Januari 2024,Impian Ganjar dan Keteduhan di Banda Neira,"Impian Ganjar dan Keteduhan di Banda Neira
Tim Redaksi
BANDA NEIRA, KOMPAS.com- Pagi itu, lukisan Gunung Api Banda yang tercetak di selembar uang Rp 1.000 sungguh-sungguh terhampar di depan mata kami.
Selat yang memisahkan pulau ini dengan si gunung api api, anehnya, begitu tenang pada musim ombak seperti sekarang.
Saya dan Ganjar Pranowo berdiri mematung untuk beberapa detik di menara Benteng Belgica, benteng Portugis di Banda Neira, Maluku.
Sepasang sikunya ia topangkan di dinding yang sudah 5 abad tuanya ini. Beberapa staf kepercayaannya mendampinginya di balik punggung kami.
Tak ada langit biru pagi itu. Angkasa bertudung mendung dan mengirim semilir angin yang melipatgandakan keteduhan pagi ini.
Baca juga:Ungkap Sabotase Bus yang Akan Angkut Relawan Ganjar-Mahfud ke GBK, Adian: Menghalangi Kehendak Rakyat!
Keteduhan yang sama mampir ke hati kami walau cuma tiga jam berkeliling pulau yang dulu pernah menerima Sjahrir dan Hatta.
""Saya menyesal tidak menginap di sini,"" kata Ganjar sambil menatap kejauhan dalam momen yang sangat singkat itu.
Seragam kampanye kebanggaannya--kemeja putih bertulis ""Sat Set"" lepek dimakan keringat.
Keteduhan yang sama pula, barangkali, yang berhasil mencuri hati seorang Mohammad Hatta.
Dalam pengasingannya selama 6 tahun, Hatta bahkan mendedikasikan umurnya untuk mendidik warga pribumi lewat sekolah petang yang ia bangun.
Begitu jatuh cintanya Hatta hingga ia sengaja pulang ke tanah buangannya jelang peringatan Kemerdekaan beberapa tahun setelah Proklamasi. Selembar potret momen itu masih terabadikan di rumah pengasingannya.
Baca juga:Pemeriksaan Aiman Langgar Prosedur, TPN Ganjar-Mahfud Akan Adukan Penyidik Polda Metro Jaya ke Komnas HAM
Sutan Sjahrir, yang bersama Hatta diasingkan pemerintah Hindia Belanda pada 1936-1942 di Banda Neira, kini sudah tiada. Namun, Sjahrir terus menggema.
Bukan hanya pikirannya yang lugas menerobos waktu, satu ucapan Sjahrir juga dengan dahsyat melintasi zaman dan telah menjelma adagium yang terpatri di kepala setiap petualang.
""Jangan mati sebelum ke Banda Neira,"" ucap eks Perdana Menteri Indonesia itu.
Ganjar mengakui, di dadanya, menyala asa yang sama untuk sekali saja singgah ke Banda Neira. Ia berujar, itu salah satu impiannya sejak belia.
Yang jelas, kepulauan ini memang istimewa. Rempah-rempah Banda Neira, khususnya pala, ialah sebab utama Belanda berlayar jauh mengarungi samudera dari Eropa.
KOMPAS.com / VITORIO MANTALEANCalon presiden nomor urut 3, Ganjar Pranowo, di puncak menara Benteng Belgica di Banda Neira, Maluku, Selasa (30/1/2024).
Pala dari bumi Banda bahkan sanggup mendongkrak derajat sosial seseorang di Eropa kala itu.
Semua memori istimewa soal Banda Neira itu masih lestari di pulau yang kental nuansa sahaja itu.
Rumah pengasingan Hatta, juga Sjahrir, berikut koleksi paling subtil sekalipun seperti foto-foto, kursi santai, hingga meja kerjanya, terawat sama awetnya dengan memori bangsa ini terhadap kedua tokoh tersebut.
Pelbagai benteng bekas bangunan Belanda masih berdiri tegap, menantang setiap derap perubahan zaman yang lama-lama mengubah Banda Neira.
Selebihnya, yang tersisa adalah keagungan alam Maluku. Nyiur melambai memagari hutan rimba yang menyelimuti bukit-bukit hingga puncaknya.
Lautnya membentang luas, dengan keindahan bawah air yang telah melegenda di kalangan turis mancanegara.
Baca juga:Jangan Mati Sebelum Ke Banda Neira, Ungkapan Terkenal Sutan Syahrir














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://denpasar.kompas.com/read/2024/01/30/175027378/sandiaga-bocorkan-persiapan-ganjar-hadapi-debat-terakhir,30 Januari 2024,Sandiaga Bocorkan Persiapan Ganjar Hadapi Debat Terakhir,"Sandiaga Bocorkan Persiapan Ganjar Hadapi Debat Terakhir
Tim Redaksi
BADUNG, KOMPAS.com- Ketua Badan Pemenangan Pemilu (Bappilu) Partai Persatuan Pembangunan (PPP), Sandiaga Uno, membocorkan persiapan calon presiden nomor 3 Ganjar Pranowo jelang debat terakhir Pilpres 2024 pada Minggu (4/2/2024).
Sandiaga mengatakan, para pakar di Tim Pemenangan Nasional (TPN) Ganjar-Mahfud sedang bekerja secara maraton untuk persiapan debat tersebut.
Mereka nantinya akan memberikan masukan kepada Ganjar sesuai dengan tema debat tersebut.
""Hari Kamis pagi sampai malam kita akan memberikan masukan kepada Pak Ganjar untuk tentunya mempersiapkan, menambah informasi untuk beliau,"" kata dia di Kabupaten Badung, Bali, pada Selasa (30/1/2024).
Baca juga:Hajatan Rakyat, Megawati dan Ganjar-Mahfud Akan Kampanye Terakhir di Kota Solo, Simak Jadwal dan Acaranya...
Sandiaga meyakini Ganjar sangat menguasai tema debat terakhir ini dengan pengalamannya selama 10 tahun menjabat sebagai Gubernur Jawa Tengah.
Adapun tema yang diusung pada debat kelima ialah pembangunan berkelanjutan, sumber daya alam, lingkungan hidup, energi, pangan, agraria, masyarakat adat, dan desa.
""Dari tema Pak Ganjar sekali beliau sangat berpengalaman sebagai gubernur di salah satu provinsi terbesar di Indonesia,"" katanya.
Baca juga:Danny Pomanto Absen di Acara Kampanyenya, Ganjar Singgung soal Tekanan
""Inilah tema yang ditunggu masyarakat ini tema yang sangat relevan dengan masyarakat kita, kesejahteraan, juga berkaitan dengan lapangan kerja biaya hidup yang dirasakan berat oleh masyarakat,"" katanya.
Sandiaga mengatakan, performa Ganjar-Mahfud dalam beberapa debat terakhir sangat mempengaruhi elektabilitas pasangan capres dan cawapres yang diusung PPP dan PDI Perjuangan itu.
""Pak Ganjar sebagai presiden rakyat ini sudah mulai terkoneksi kepada para pemilih bahwa sosok yang paling tepat untuk melanjutkan pemerintah ke depan yang berpihak kepada rakyat yah itu Pak Ganjar,"" kata dia.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://nasional.kompas.com/read/2024/01/17/06033251/ganjar-setuju-alat-peraga-kampanye-semrawut-ditertibkan,17 Januari 2024,Ganjar Setuju Alat Peraga Kampanye Semrawut Ditertibkan,"Ganjar Setuju Alat Peraga Kampanye Semrawut Ditertibkan
Tim Redaksi
BATANG, KOMPAS.com- Calon presiden nomor urut 3 Ganjar Pranowo sependapat bahwa alat peraga kampanye (APK) untuk Pemilu 2024 yang semrawut semestinya ditertibkan.
Menurutnya, alat peraga yang semrawut bisa mengurangi rasa nyaman masyarakat.
""Saya kira itu penertiban secara teratur itu menurut saya jauh lebih baik. Jadi orang-orang akan dapat kenyamanan dan bisa melihat sesuatu dengan 'oh ini menarik daripada kotor,',"" kata Ganjar di Batang, Selasa (16/1/2024).
Mantan gubernur Jawa Tengah itu mengakui bahwa banyaknya APK yang dipasang asal-asalan mengganggu estetika kota.
Baca juga:Ganjar Pamer Sukses Bikin Tanggul saat Petani Tambak Ngeluh Soal Rob
Ia juga menyoroti APK-APK yang sudah terjatuh tetapi tidak dibetulkan ke tempatnya semula sehigga membuat pemandangan menjadi tidak indah.
Politikus PDI-P ini berpandangan, para kandidat sebaiknya diberikan satu tempat khusus untuk memasang APK supaya tidak menimbulkan kesan semrawut.
""Akan jauh lebih baik kalau diberikan tempat tertentu sehingga semua partai bisa menaruh bendera di situ atau semua calon bisa menaruh di tempat itu,"" kata Ganjar.
Baliho, spanduk, bendera partai, dan pamflet menjamur ke seluruh penjuru Indonesia selama masa kampanye Pemilihan Umum 2024 yang dimulai sejak 28 November 2023 lalu.
Permasalahan muncul ketika APK tersebut dipasang di fasilitas umum milik pemerintah daerah, seperti yang terjadi di DKI Jakarta.
Salah satunya terlihat di sepanjang jalan Gunung Sahari hingga Kramat Raya, Jakarta Pusat, Kamis (11/1/2024). Bendera partai dan baliho caleg memenuhi fasilitas umum, yakni di jembatan penyeberangan orang.
Baca juga:Guru Paud di Batang Curhat ke Ganjar, Terima Upah Hanya Rp 600.000 per Tahun
Selain itu, sejumlah atribut kampanye juga dipasang sembarangan di Jembatan Ciliwung Cokroaminoto dari Menteng, Jakarta Pusat, menuju Kuningan, Jakarta Selatan.
Bendera partai tersebut bahkan ada yang terpasang di stick cone jalur sepeda. Bendera partai berdiri dengan menggunakan bambu dan kayu setinggi dua meter sampai 2,5 meter.
Kondisi ini juga dikeluhkan oleh masyarakat yang menganggap banyaknya APK menghalangi pandangan sehingga berpotensi menimbulkan kecelakaan.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://money.kompas.com/read/2024/01/11/220000726/ganjar-ke-pengusaha--intensifikasi-pajak-bukan-pemerasan,11 Januari 2024,Ganjar ke Pengusaha: Intensifikasi Pajak Bukan Pemerasan,"Ganjar ke Pengusaha: Intensifikasi Pajak Bukan Pemerasan
Tim Redaksi
JAKARTA, KOMPAS.com -Calon presiden nomor urut 3 Ganjar Pranowo mengatakan kepada para pengusaha bahwa intensifikasi dan ekstensifikasi pajak bukan lah bentuk dari pemerasan.
Hal tersebut disampaikan Ganjar saat menjawab pertanyaan dari Kamar Dagang dan Industri Indonesia (Kadin) terkait strategi meningkatkantax ratio.Ganjar mengatakan, intensifikasi dan ekstensifikasi merupakan cara utama untuk meningkatkan rasio pajak terhadap produk domestik bruto (PDB).
""Intensifikasi itu optimalisasi, bukan memeras, beda loh itu, bahasanya enggak enak banget di pengusaha,"" kata Ganjar dalam acara Dialog Capres 3 Ganjar Pranowo bersama Kadin secara virtual, Kamis (11/1/2024).
Baca juga:Ganjar: BUMN Boleh Punya Anak Perusahaan, tapi Tak Boleh Punya Cucu dan Cicit
Adapun ekstensifikasi pajak adalah usaha mengoptimalkan penerimaan pajak dengan meningkatkan faktor dari luar, berupa memperluas atau menambah jumlah wajib pajak.
Sementara itu, intensifikasi pajak adalah optimalisasi penerimaan pajak dari wajib pajak yang sudah terdaftar guna menciptakan persaingan usaha yang sehat.
Kemudian Ganjar juga menyinggung soal pegawai kementerian yang mengumpulkan pajak tersebut memiliki hidup yang mewah. Kata dia, hal tersebut menimbulkan ketidakpercayaan masyarakat.
Baca juga:Strategi Ganjar Tingkatkan Bahan Baku Industri Farmasi dan Alat Kesehatan
""Ini membuat masyarakat kitadistrustterhadap pajak,"" ujarnya.
Berdasarkan hal tersebut, Ganjar mengatakan, penegakan hukum terhadap oknum tersebut harus tegas dilakukan.
""Jadi masing-masing harus ada penegakan hukumnya,"" ucap dia.
Baca juga:Atasi Masalah Regenerasi Petani, Ganjar: Anak Muda Kita Berikan Insentif...














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
https://nasional.kompas.com/read/2023/12/12/21562101/ditanya-ganjar-soal-ham-prabowo-jangan-dipolitisasi,12 Desember 2023,"Ditanya Ganjar soal HAM, Prabowo: Jangan Dipolitisasi","Ditanya Ganjar soal HAM, Prabowo: Jangan Dipolitisasi
Tim Redaksi
JAKARTA, KOMPAS.com- Calon presiden (capres) nomor urut 2 Prabowo Subianto mengingatkan isu hak asasi manusia (HAM) yang sering dikaitkan dengan dirinya agar tidak dipolitisasi.
Hal ini disampaikan Prabowo ketika menjawab pertanyaan capres nomor urut 3 Ganjar Pranowo mengenai isu HAM dan peristiwa penghilangan paksa tahun 1998.
""Jadi, masalah HAM jangan dipolitisasi, Mas Ganjar, menurut saya,"" kata Prabowo dalam debat, Selasa (12/12/2023).
Baca juga:Ganjar Singgung Pendidikan Budi Pekerti ketika Ditanya Prabowo soal Rumah Ibadah
Prabowo mengeklaim bahwa dirinya sangat keras membela HAM.
Bahkan, orang-orang yang dulu ditahan dan diculik justru kini membela dirinya dalam Pilpres 2024.
""Saya merasa bahwa saya yang sangat keras membela hak asasi manusia, nyatanya orang-orang yang dulu ditahan, tapol-tapol yang katanya saya culik, sekarang ada di pihak saya, membela saya saudara-saudara sekalian,"" ujarnya.
Baca juga:Anggap Kritik Anies soal Demokrasi Berlebihan, Prabowo: Kalau Jokowi Diktator, Anda Tak Jadi Gubernur
Prabowo mengaku telah berkali-kali menjawab pertanyaan mengenai isu HAM dan peristiwa penghilangan paksa.
Ia pun heran pertanyaan itu selalu muncul setiap lima tahun sekali, tepatnya ketika elektabilitasnya meningkat.
""Jadi, apalagi mau ditanya kepada saya. Saya sudah menjawab berkali-kali, ada rekam digitalnya. Saya sudah jawab berkali-kali, tiap lima tahun polling saya naik, ditanya lagi soal itu,"" imbuh dia.














Copyright 2008 - 2025 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
