url,tanggal,judul,isi
https://karawang.inews.id/read/402745/ini-tanggapan-jokowi-perihal-petisi-ugm-dan-uii,"Jum'at, 02 Februari 2024 | 11:33 WIB",Ini Tanggapan Jokowi Perihal Petisi UGM dan UII,"Scan this QR or download app from:
JAKARTA,iNewsKarawang.id-Perihal petisi yang dilayangkan oleh guru besar, dosen, mahasiswa hingga alumni Universitas Gadjah Mada (UGM) dan Universitas Islam Indonesia (UII) beberapa waktu lalu, mendapat tanggapan dari Presiden Joko Widodo (Jokowi).
Menurut Jokowi, ia memastikan bahwa semua pihak bebas memberikan kritik dan berpendapat. Sebab hal tersebut, katanya, merupakan hak setiap pihak dalam berdemokrasi.""Setiap orang boleh berbicara berpendapat, silakan,"" kata Jokowi usai menghadiri acara Kongres XVI GP Ansor di Tanjung Priok, Jakarta, Jumat (2/2/2024).
Diketahui, Sejumlah sivitas akademika yang terdiri dari guru besar, dosen, mahasiswa hingga alumni Universitas Gadjah Mada (UGM) menyampaikan petisi sebagai kritik terhadap Presiden Joko Widodo (Jokowi) yang dianggap telah melakukan tindakan menyimpang di tengah proses demokrasi.
Dalam petisi 'Bulaksumur' yang dibacakan pada Rabu (31/01/2024), mereka menyampaikan menyampaikan keprihatinan mendalam atas tindakan menyimpang dari prinsip-prinsip moral demokrasi, kerakyatan dan keadilan sosial oleh Presiden Jokowi yang juga sebagai alumnus UGM.
""Kami menyesalkan tindakan-tindakan menyimpang yang justru terjadi dalam masa pemerintahan Presiden Joko Widodo yang juga merupakan bagian dari keluarga besar Universitas Gadjah Mada,"" bunyi dalam petisi 'Bulaksumur' yang dikutip, Rabu (31/01/2024).
Selain sivitas UGM, sejumlah sivitas akademika, dosen, dan mahasiswa Universitas Islam Indonesia (UII) juga mengeluarkan pernyataan sikap atas kondisi perkembangan politik nasional menjelang Pemilu 2024 ini.
Pernyataan ini secara langsung dibacakan oleh Rektor UII Prof. Fathul Wahid di depan Auditorium Prof. KH. Kahar Muzakir Kampus UII, Kamis (1/2/2024). Pernyataan sikap ini menyusul adanya gejala praktik penyalahgunaan kewenangan dan kekuasaan yang ditunjukkan oleh Presiden Jokowi.
Dalam hal ini, mereka menganggap bahwa Presiden Jokowi telah memudarkan sikap kenegarawanan dalam tubuh pemerintahan Indonesia.
""Indikator utamanya adalah pencalonan Gibran Rakabuming Raka sebagai calon wakil presiden yang didasarkan pada putusan Mahkamah Konstitusi (MK). Putusan yang proses pengambilannya sarat dengan intervensi politik dan dinyatakan terbukti melanggar etika hingga menyebabkan Ketua MK, Anwar Usman diberhentikan,"" ucap Prof. Fathul Wahid dalam surat pernyataan sikap yang dibacakan.
Editor : Boby"
https://www.inews.id/news/nasional/daftar-kampus-kritik-jokowi-serukan-keprihatinan-soal-penyimpangan-demokrasi,"Minggu, 04 Februari 2024 - 15:25:00 WIB","Daftar Kampus Kritik Jokowi, Serukan Keprihatinan soal Penyimpangan Demokrasi","Scan this QR or download app from:
JAKARTA, iNews.id- Puluhankampusdan lembaga telah menyuarakan keresahan terkait kemundurandemokrasidi era pemerintahan Presiden Joko Widodo (Jokowi). Para sivitas akademika menuntut agar Pemilu 2024 berlangsung jujur dan adil.
Berbagai perguruan tinggi negeri maupun swasta telah menyampaikan petisi dan kritik dalam sepekan terakhir. Tercatat, ada 29 kampus dan lembaga yang telah menyuarakan desakannya.


Berikut daftar kampus dan lembaga yang telah menyuarakan kritik terkait nasib demokrasi di era Presiden Jokowi.
1. UGM, 31 Januari 20242. UII, 1 Februari 20243. Universitas Khairun Ternate, 1 Februari 20244. Unand, 2 Februari 20245. UIN Sunan Kalijaga, 2 Februari 20246. UNHAS, 2 Februari 20247. Universitas Lambung Mangkurat, 2 Februari 20248. Universitas Atma Jaya, 2 Februari 20249. UI, 2 Februari 202410. UMY, 3 Februari 202411. UAD, 5 Februari 202412. Universitas Sanata Dharma, 12 Februari 202413. APMD, 6 Februari 202414. Unpad, 3 Februari 202415. Universitas Muhammadiyah Babel, 2 Februari 202416. UIN Syarif Hidayatulah, 5 Februari 202417. Universitas Pendidikan Indonesia, 5 Februari 202418. UNAIR, 5 Februari 202419. LP3ES, 3 Februari 202420. Persatuan Gereja-gereja Indonesia21. UMS, 5 Februari 202422. ⁠Universitas Janabadra Yogyakarta, 5 Februari 202423. Universitas Brawijaya, 5 Februari 202424. Asosiasi Perguruan Tinggi Katolik Indonesia25. STF Driyarkara, 5 Februari 202426. Universitas Islam Malang, 3 Februari 202427. ⁠IPB University, 3 Februari 202428. Universitas Trunojoyo Madura, 7 Februari 202429. Universitas Sriwijaya, 4 Februari 2024

Sejumlah sivitas akademika Universitas Gadjah Mada (UGM) yang terdiri dari guru besar, dosen, mahasiswa hingga alumni membacakan Petisi Bulaksumur, Rabu (31/1/2024). Petisi itu merupakan kritik terhadap Presiden Joko Widodo (Jokowi) yang dianggap telah melakukan tindakan menyimpang di tengah proses demokrasi.
Berdasarkan hasil pencermatan dinamika perpolitikan beberapa bulan terakhir, mereka prihatin atas tindakan menyimpang dari prinsip-prinsip moral demokrasi, kerakyatan dan keadilan sosial oleh Jokowi yang juga sebagai alumnus UGM.

""Kami menyesalkan tindakan-tindakan menyimpang yang justru terjadi dalam masa pemerintahan Presiden Joko Widodo yang juga merupakan bagian dari keluarga besar Universitas Gadjah Mada,"" bunyi Petisi Bulaksumur yang dibacakan sivitas akademika UGM, Koentjoro, dikutip, Rabu (31/1/2024)."
https://www.inews.id/news/nasional/respons-istana-soal-petisi-sivitas-akademika-ke-jokowi-kritik-adalah-vitamin,"Sabtu, 03 Februari 2024 - 07:10:00 WIB",Respons Istana soal Petisi Sivitas Akademika ke Jokowi: Kritik adalah Vitamin,"Scan this QR or download app from:
JAKARTA, iNews.id- Istana menanggapipetisidari parasivitas akademikaterhadap Presiden Joko Widodo (Jokowi). Salah satu yang dikritisi yakni sikap politik Jokowi.
Koordinator Staf Khusus Presiden Ari Dwipayana mengatakan semua pihak bebas menyampaikan pendapat atau punkritikdalam negara demokrasi. Hal tersebut menjadi hak bagi semua pihak dalam berdemokrasi.


""Dalam negara demokrasi, kebebasan untuk menyampaikan pendapat, seruan, petisi maupun kritik harus dihormati. Kemarin,  Bapak Presiden juga telah menegaskan 'freedom of speech' adalah hak demokrasi,"" kata Ari dalam keterangannya, dikutip Sabtu (3/2/2024).
Ari mengatakan perbedaan pendapat, perspektif, hingga pilihan politik sangat wajar dalam demokrasi. Termasuk kritik dan petisi dari para sivitas akademika.

""Kritik adalah vitamin untuk terus melakukan perbaikan pada kualitas demokrasi di negara kita,"" katanya.
Diketahui, sejumlah sivitas akademika yang terdiri dari guru besar, dosen, mahasiswa hingga alumni Universitas Gadjah Mada (UGM) menyampaikan petisi sebagai kritik terhadap Jokowi yang dianggap telah melakukan tindakan menyimpang di tengah proses demokrasi.

Dalam Petisi Bulaksumur yang dibacakan pada Rabu (31/01/2024), mereka menyampaikan keprihatinan mendalam atas tindakan penyimpangan prinsip-prinsip moral demokrasi, kerakyatan dan keadilan sosial oleh Jokowi yang juga sebagai alumnus UGM.
""Kami menyesalkan tindakan-tindakan menyimpang yang justru terjadi dalam masa pemerintahan Presiden Joko Widodo yang juga merupakan bagian dari keluarga besar Universitas Gadjah Mada,"" bunyi Petisi Bulaksumur yang dikutip, Rabu (31/1/2024)."
https://www.inews.id/multimedia/infografis/infografis-jokowi-naikkan-tunjangan-pegawai-bawaslu-jelang-pencoblosan,,Infografis Jokowi Naikkan Tunjangan Pegawai Bawaslu jelang Pencoblosan,"JAKARTA, iNews.id - Presiden Joko Widodo (Jokowi) telah mengeluarkan regulasi tentang peningkatantunjangankinerja untuk pegawai Badan Pengawas Pemilihan Umum (Bawaslu). Regulasi tersebut telah ditandatangani olehPresiden Jokowipada tanggal 12 Februari 2024.
Sebagaimana yang diketahui, warga Indonesia akan menggunakan hak pilihnya pada tanggal 14 Februari 2024. Dengan demikian, regulasi tersebut dikeluarkan dua hari sebelum hari pemungutan suara.
Peraturan tersebut dijelaskan dalam Peraturan Presiden (Perpres) nomor 18 tahun 2024 mengenai Tunjangan Kinerja Pegawai di Sekretariat Jenderal Badan Pengawas Pemilihan Umum.
Editor: Johan Jaelani"
https://www.inews.id/news/nasional/yasonna-laoly-sebut-pengganti-wamenkumham-eddy-hiariej-terserah-presiden-jokowi/2,"Minggu, 10 Desember 2023 - 21:50:00 WIB",Yasonna Laoly Sebut Pengganti Wamenkumham Eddy Hiariej Terserah Presiden Jokowi,"Scan this QR or download app from:

Diketahui, KPK menetapkan Eddy Hiariej sebagai tersangka suap dan gratifikasi sebesar Rp8 miliar. Eddy diduga memakai uang suap sebesar Rp1 miliar untuk modal mencalonkan diri sebagai Ketua Umum Pengurus Pusat Persatuan Tenis Seluruh Indonesia (PP Pelti).

Wakil Ketua KPK, Alexander Marwata menjelaskan Eddy menerima suap dan gratifikasi melalui Yosi Andika Mulyadi selaku pengacara dan Yogi Arie Rukmana selaku asisten pribadinya.
“Berawal dari terjadinya sengketa dan perselisihan internal di PT CLM dari tahun 2019 sampai 2022 terkait status kepermilikan. Untuk menyelesaikan sengketa tersebut, HH selaku Direktur Utama PT CLM berinisiatif untuk mencari konsultan hukum dan sesuai rekomendasi yang diperoleh yang tepat adalah EOSH,” kata Alex dalam konferensi pers di Gedung KPK, Kamis (7/12/2023).

Editor: Faieq Hidayat"
https://www.inews.id/news/internasional/media-asing-lagi-lagi-soroti-isu-dugaan-campur-tangan-jokowi-di-pilpres-2024,"Rabu, 07 Februari 2024 - 12:24:00 WIB",Media Asing Lagi-Lagi Soroti Isu Dugaan Campur Tangan Jokowi di Pilpres 2024,"Scan this QR or download app from:
JAKARTA, iNews.id– Isu dugaan campur tangan Presiden Joko Widodo (Jokowi) diPilpres 2024kembali menuai sorotan media asing. Salah satunya mengangkat tentang protes yang mulai disuarakan banyak kalangan di dalam negeri, termasukmahasiswa.
Reutershari ini melansir kabar tentang ratusan mahasiswa Indonesia yang berencana melakukan aksi protes pada hari ini terhadap Jokowi atas dugaan intervensinya dalam Pemilu 14 Februari nanti.


“Hanya seminggu menjelang pemilu, sekitar 2.000 mahasiswa dari sejumlah universitas diperkirakan akan bergabung dalam aksi unjuk rasa di pusat ibu kota Jakarta, menyerukan Jokowi, sebutan populer untuk presiden tersebut, agar tetap netral dalam pemilu yang berlangsung sengit ini,” tulisReutersdalam berita bertajukIndonesian Students to Demand President Remain Neutral Ahead of Poll, Rabu (7/2/2024).
Menurut media itu, Jokowi memang belum secara eksplisit mendukung kandidat mana pun di Pilpres 2024. Namun dia telah kerap tampil secara luas bersama calon presiden nomor urut dua,Prabowo Subianto, yang notabene berpasangan dengan putra sulung sang presiden, Gibran Rakabuming Raka.

Jokowi juga menghadapi banyak tuduhan pelanggaran etika dan campur tangan dalam pemilu, terutama setelah Mahkamah Konstitusi mengubah aturan syarat wakil presiden pada Oktober, yang memungkinkan Gibran untuk mencalonkan diri."
https://www.inews.id/finance/bisnis/jokowi-resmikan-2-terminal-di-jabar-senilai-rp70-miliar,"Sabtu, 03 Februari 2024 - 17:30:00 WIB",Jokowi Resmikan 2 Terminal di Jabar Senilai Rp70 Miliar,"Scan this QR or download app from:
JAKARTA, iNews.id- Presiden Joko Widodo (Jokowi) meresmikan dua terminal tipe A di ProvinsiJawa Barat, pada hari ini, Sabtu (3/2/2024). Keduanya Terminal Leuwipanjang di Kota Bandung dan Terminal Banjar di Kota Banjar.
""Dengan mengucap bismillahirrahmanirrahim, pada siang hari ini saya resmikan Terminal Leuwipanjang di Kota Bandung dan Terminal Banjar di Kota Banjar, Provinsi Jawa Barat,"" katanya dalam sambutannya saat peresmian yang dipusatkan di Terminal Leuwipanjang, Kota Bandung.


Jokowi pun mengapresiasi bangunan terminal yang dibangun dengan anggaran Rp70 miliar tersebut. Ia berharap kehadiran terminal tersebut dapat mendorong kembali minat masyarakat untuk menggunakan transportasi umum.
""Ini untuk mendorong masyarakat agar kembali menggunakan transportasi umum, berbondong-bondong lagi tidak menggunakan kendaraan pribadi, tidak menggunakan mobil pribadi,"" tutur Jokowi.

Jokosi juga menjelaskan bahwa kehadiran terminal tersebut diharapkan dapat mengurangi kemacetan yang terjadi di Provinsi Jawa Barat, khususnya Kota Bandung. Ia mengingatkan bahwa kemacetan dapat mengakibatkan kerugian ekonomi, misalnya di Jabodetabek yang mengalami kerugian hampir Rp100 triliun."
https://www.inews.id/news/nasional/jokowi-teken-keppres-14-februari-jadi-libur-nasional,"Selasa, 06 Februari 2024 - 22:00:00 WIB","Jokowi Teken Keppres, 14 Februari jadi Libur Nasional","Scan this QR or download app from:
JAKARTA, iNews.id -Presiden Joko Widodo (Jokowi) menetapkan hari Rabu 14 Februari 2024 sebagai harilibur nasional. Libur tersebut dalam rangkaPemilu 2024.
Hal tersebut diatur dalam Keputusan Presiden (Keppres) nomor 10 tahun 2024 tentang Hari Pemungutan Suara Pemilihan Umum tahun 2024 sebagai hari libur nasional.


""Menetapkan hari Rabu tanggal 14 Februari 2024 sebagai hari libur nasional dalam rangka pemilihan umum tahun 2024,"" bunyi Keppres tersebut.
Keppres tersebut mulai berlaku pada tanggal 6 Februari 2024. Keppres itu ditandatangani olehPresiden Jokowi.

Salah satu pertimbangan yakni penetapan hari libur nasional dalam rangka Pemilu 2024 dilaksanakan guna memberikan kesempatan yang seluas-kuasnya kelsda warga negara Indonesia untuk menggunakan hak pilihnya.
Editor: Faieq Hidayat"
https://www.inews.id/news/nasional/jokowi-hadiri-puncak-hari-guru-nasional-di-gbk-didampingi-mendikbudristek-dan-menag/all,"Sabtu, 25 November 2023 - 16:17:00 WIB","Jokowi Hadiri Puncak Hari Guru Nasional di GBK, Didampingi Mendikbudristek dan Menag","Scan this QR or download app from:
JAKARTA, iNews.id-Presiden Joko Widodo(Jokowi) menghadiri acara puncak peringatanHari Guru Nasional2023. Acara tersebut digelar di Indonesia Arena Senayan, Gelora Bung Karno (GBK), Jakarta Pusat, Sabtu (25/11/2023).
Berdasarkan pantauan di lokasi, Jokowi duduk di antara Menteri Pendidikan, Kebudayaan, Riset dan Teknologi (Mendikbudristek)Nadiem Makarimdan Menteri Agama (Menag) Yaqut Cholil Qoumas.


Acara dibuka dengan menyanyikan lagu Indonesia Raya yang dinyanyikan dengan khidmat seisi ruangan. Setelahnya, acara dilanjutkan dengan drama musikal yang melibatkan siswa-siswa dari tingkat SD, SMP dan SMA.
Selain Jokowi, terlihat juga hadir Panglima TNI Jenderal Agus Subiyanto dan Kapolri Jenderal Listyo Sigit Prabowo.

Jokowi dalam acara ini juga memberikan hadiah secara simbolis kepada lima guru yang inovatif dan dedikatif. Sebelumnya, Jokowi juga sempat menghadiri puncak peringatan HUT ke-78 Persatuan Guru Republik Indonesia (PGRI) di Jakarta Utara. Dalam kesempatannya, Jokowi guru bukanlah profesi yang ringan.


Dia mengaku sempat membaca riset internasional pada tahun 2022. Dalam riset tersebut ditemukan tingkat stres profesi guru lebih tinggi dari pekerjaan lainnya.
""Saya kaget juga setelah membaca (riset internasional), bahwa tingkat stres guru itu lebih tinggi dari pada pekerjaan yang lain,"" kata Jokowi, Sabtu (25/11/2023).

Editor: Donald Karouw"
https://www.inews.id/news/nasional/jokowi-dihujani-kritik-dari-kampus-di-tanah-air-ini-kata-maruf-amin,"Senin, 05 Februari 2024 - 17:53:00 WIB","Jokowi Dihujani Kritik dari Kampus di Tanah Air, Ini Kata Ma'ruf Amin","Scan this QR or download app from:
JAKARTA, iNews.id -Wakil Presiden Ma’ruf Amin merespons adanya gelombang kritik dari para guru besar sejumlahperguruan tinggidi Tanah Air terhadap sikapPresiden Joko Widodo(Jokowi) dalam Pemilu 2024. Para civitas ingin agar presiden tidak cawe-cawe atau ikut campur dalam pemilu.
Sejumlah guru besar maupun civitas akademika itu berasal dari Universitas Gadjah Mada (UGM), Universitas Indonesia (UI), Universitas Islam Indonesia (UI), Universitas Andalas (Unand), Universitas Padjadjaran (Unpad) dan sejumlah universitas besar lainnya.


“Mengenai pernyataan-pernyataan dari berbagai universitas, guru besar, saya kira itu bagian dari dinamika politik yang tentu harus diperhatikan,” ujar Wapres di sela kunjungan kerja di Abu Dhabi, Uni Emirat Arab, Senin (5/2/2024).
Ma'ruf mengatakan, dinamika politik memang harus diperhatikan dan dievaluasi oleh pemerintah.

“Dinamika politik apa pun ya pemerintah harus perhatikan. Artinya mengevaluasi dan mengambil langkah-langkah berikutnya seperti apa,"" kata Ma'ruf."
