url,tanggal,judul,isi
https://www.inews.id/news/nasional/prabowo-subianto-terima-gelar-bangsawan-kesultanan-pontianak,"Minggu, 17 Maret 2019 - 19:42:00 WIB",Prabowo Subianto Terima Gelar Bangsawan Kesultanan Pontianak,"Scan this QR or download app from:
PONTIANAK, iNews.id- Calon presiden (capres) nomor urut 02Prabowo Subiantomenerima gelar bangsawan dari Kesultanan Kadriah Pontianak.Gelar bangsawan Kesultanan Pontianakdiberikan langsung Sultan Pontianak IX Syarif Machmud Alkadrie.
Proses pemberian gelar bangsawan diawali dengan pembacaan selawat Diba'i oleh pemuka adat Kesultanan Pontianak. Prosesi selanjutnya adalah pembacaan sumpah penganugerahan gelar bangsawan Kesultanan Pontianak.

Dalam prosesi itu, Prabowo diminta memegang teguh ajaran agama sebagaimana telah tertulis dalan Alquran dan sunnah. ""Sesungguhnya sultan memberikan gelar adat bangsawan Datuk Sri Setia Negara agar selalu menjadi tanggung jawab menerapkan ajaran Alquran dan sunnah,"" kata Sultan Syarif.
Usai dianugerahi gelar bangsawan, Prabowo tampil mengenakan baju adat Kesultanan Pontianak. Mengenakan baju setelan warna gading, dengan ikat kain tenun merah bersulam emas di pinggang, berselempang kain warna emas dan peci hitam dengan tali emas melingkar, serta dua tanda bintang di dada.
Usai prosesi adat itu, Prabowo juga telah resmi menjadi bagian dari keluarga besar Kesultanan Pontianak. Sebagai keluarga, Prabowo diminta menjaga nama baik kesultanan."
https://www.inews.id/news/nasional/debat-capres-jokowi-kemeja-putih-prabowo-jas-hitam,"Minggu, 17 Februari 2019 - 19:53:00 WIB","Debat Capres: Jokowi Kemeja Putih, Prabowo Jas Hitam","Scan this QR or download app from:
JAKARTA, iNews.id– Capres nomor urut 01 Joko Widodo dan nomor urut 02Prabowo Subiantotelah datang di Hotel Sultan, Jakarta, Minggu (17/2/2019). Keduanya akan berhadapan di panggung debat kedua yang mengangkat tema energi dan pangan, infrastruktur, serta sumber daya alam dan lingkungan hidup.
Prabowo tiba lebih dulu. Seperti debat pertama, ketua umum Partai Gerindra itu datang mengenakan setelah jas lengkap. Penampilan formal ini persis seperti yang digunakan dalam surat suaraPilpres 2019.

Sebelum memasuki ruang tunggu, Prabowo menuturkan bagaimana untuk memajukan bangsa ini. Salah satunya dengan memanfaatkan ekonomi sepenuhnya untuk kepentingan rakyat.
""Kita ingin membangun ekonomi yang berdiri di atas kaki kita sendiri, tidak bergantug kepada bangsa asing,"" ujar Prabowo di Hotel Sultan, Jakarta, Minggu (17/2/2019).
Adapun PresidenJokowihadir dengan didampingi Ibu Negara Iriana Widodo. Mereka berangkat dari Istana Negara, Jakarta. Sebagaimana debat terdahulu, Jokowi juga mengenakan ‘seragam kebesarannya’ yakni kemeja putih yang lengannya digulung dipadu dengan celana hitam."
https://jatim.inews.id/berita/ini-alasan-mantan-panglima-tni-gatot-nurmantyo-dukung-prabowo-sandi,"Sabtu, 13 April 2019 - 02:10:00 WIB",Ini Alasan Mantan Panglima TNI Gatot Nurmantyo Dukung Prabowo-Sandi,"Scan this QR or download app from:
SURABAYA, iNews.id-Mantan Panglima TNIJenderal (Purn)Gatot Nurmantyomenghadiri pidato kebangsaan Calon Presiden Nomor Urut 02 Prabowo Subianto dengan temaIndonesia Menang Bersama Tim Prabowo-Sandidi Dyandra Convention Center,Surabaya, Jawa Timur.
Kedatangan Gatot ke tempat dilaksanakannya pidato Prabowo membuat suasana ramai. Tepuk tangan dukungan dari para pendukung saat nama Gatot disebut oleh Prabowo. ""Saya hadir ke sini demi merah putih, demi negara dan bangsa,"" kata Gatot dalam sambutan singkatnya, Jumat (12/4/2019).

Dia mengaku datang pada pidato kebangsaan atas undangan langsung dari Prabowo. Namun Gatot menegaskan kedatangannya di acara Prabowo bukan untuk jabatan. ""Saya datang bukan untuk jabatan, saya datang hanya untuk berjuang,"" kata Gatot.
Dia mengakui bahwa pilihan politiknya ke pasangan Prabowo-Sandiaga bisa terlihat dengan kedatangannya ke pidato kebangsaan Prabowo ini.

Dia pun membeberkan alasannya secara blak-blakan. “Alhamdulillah, kata itu yang pantas karena saya berdiri di depan ksatria dan patriot, Prabowo Subianto. Saya datang ke sini tidak lain karena Merah Putih bangsa dan negara memanggil,” kata Gatot yang kedatangannya juga diiringi sambutan dan sorakan meriah.
Prabowo saat pidato menyebutkan sekitar 60 nama para pakar dan akademisi di bidangnya masing-masing akan membantunya di pemerintahan jika terpilih pada Pemilu Presiden 17 April 2019.
Prabowo menyebutkan sejumlah nama, antara lain, Gatot Nurmantyo, Sudirman Said, Bambang Widjojanto dan Dahlan Iskan. Mereka akan membantu di dalam pemerintahannya.
Editor: Kastolani Marzuki"
https://www.inews.id/news/nasional/tanggapi-pidato-prabowo-soal-negara-punah-ma-ruf-emang-hewan-purba/1,"Selasa, 18 Desember 2018 - 12:19:00 WIB","Tanggapi Pidato Prabowo soal Negara Punah, Ma'ruf: Emang Hewan Purba?","Scan this QR or download app from:
JAKARTA, iNews.id– Calon wakil presiden nomor urut 01 Kiai Ma’ruf Amin menanggapi pidatoPrabowoSubianto terkait negara akan punah. Ma’ruf memastikan Indonesia tidak akan punah, terlebih apabila dirinya bersamaJokowimenangPilpres 2019.
“Saya kira Indonesia tidak akan punah. Emang hewan purba? Indonesia ke depan makin kuat,” kata Ma’ruf Amin di Jakarta, Selasa (18/12/2018).


Menurut dia, Presiden Jokowi telah membangun pondasi ekonomi kuat untuk Indonesia selama periode pertama. Oleh karena itu, ke depan hanya perlu dimaksimalkan.
“Pak Jokowi di periode pertama sudah meletakkan mainstone-nya tonggak-tonggaknya sudah ada. Tinggal di periode kedua memperbesar dan menambah, melakukan penyesuaian-penyesuaian dan lompatan lebih besar. Tidak akan punah, justru semakin kuat,” tutur Ma’ruf.
Ketua Majelis Ulama Indonesia itu menuturkan, jika memenangi pilpres akan membantu capres Jokowi dalam mewujudkan nawacita jilid dua, khususnya di bidang perekonomian."
https://www.inews.id/finance/makro/prabowo-sedih-jokowi-buka-puluhan-sektor-usaha-untuk-investor-asing,"Rabu, 21 November 2018 - 16:13:00 WIB",Prabowo Sedih Jokowi Buka Puluhan Sektor Usaha untuk Investor Asing,"Scan this QR or download app from:
JAKARTA, iNews.id- Rencana Presiden Joko Widodo (Jokowi) mencoret 54 sektor usaha dariDaftar Negatif Investasi(DNI) mendapat perhatian dari Calon PresidenPrabowo Subianto. Revisi terhadap DNI merupakan bagian dariPaket Kebijakan Ekonomi(PKE) XVI.
""Saya bingung, kemarin segini, sekarang segini, versi satu bilang 54, versi lain bilang 28 (25). Saya masih bingung. Saya mau mempelajari itu lagi,"" kata Prabowo di Hotel Shangri-la, Jakarta, Rabu (21/11/2018).


Kendati demikian, dia mengaku sedih jika pemerintah membuka terlalu banyak sektor usaha untuk investor asing.
""Saya sedih, kalau mereka (investor asing) pergi ke tiap sektor, bagaimana kehidupan orang Indonesia,"" ujarnya.

Menteri Koordinator bidang Perekonomian, Darmin Nasution memastikan pemerintah etap memperhatikan kepentingan usaha mikro kecil menengah (UMKM) saat merevisi DNI. Sesuai aturan, sektor usaha untuk UMKM tidak dapat diganggu gugat.
""Saya mau mengatakan bahwa tidak benar kalau dikatakan ada bidang usaha kecil dan mikro dibuka untuk asing,"" kata Darmin di kantornya, Jakarta, Senin (19/11/2018).
Editor: Rahmat Fiansyah"
https://www.inews.id/news/nasional/hadiri-haul-habib-kwitang-prabowo-diteriaki-jamaah,"Kamis, 06 Desember 2018 - 21:05:00 WIB","Hadiri Haul Habib Kwitang, Prabowo Diteriaki Jamaah","Scan this QR or download app from:
JAKARTA, iNews.id– Calon presidenPrabowo Subiantomenghadiri peringatan Haul Habib Ali bin Abdurrahman al-Habsyi atauHabib Kwitangdi Masjid Jami al-Riyadh, kawasan Kwitang, Jakarta Pusat, Kamis (6/12/2018) sore. Prabowo yang mengenakan baju koko berwarna putih dan berpeci hitam datang sekitar pukul 16.10 WIB.Setibanya di Jalan Kwitang, Prabowo terpaksa harus turun dari kendaraannya dan berjalan kaki ratusan meter untuk menuju lokasi acara. Pasalnya, ribuan jamaah telah memenuhi sepanjang jalan dan gang-gang di lokasi sekitar acara.Tak ayal, para jamaah yang melihat kehadiran Prabowo pun langsung berebut meminta salaman. Capres nomor urut 02 itu pun meladeni, satu per satu jamaah yang berdiri sepanjang jalan menuju lokasi acara disalami. Tak sedikit dari jamaah melontarkan kalimat takbir dan meneriakkan kata “presiden” saat melihat kehadiran Prabowo.“Prabowo presiden, Prabowo presiden, takbir, Allahu akbar,” teriak para jamaah menyambut kehadiran Prabowo saat berjalan menuju lokasi acara.Sebagian jamaah tidak ingin kehilangan momen melihat Prabowo dari jarak dekat. Mereka pun mengabadikan kedatangan mantan komandan jenderal Komando Pasukan Khusus (danjen Kopassus) itu dengan telepon seluler masing-masing.Masjid Jami al-Riyadh, tempat dilaksanakannya haul Habib Kwitang, penuh oleh jamaah. Tidak sedikit yang menggelar alas karpet di jalan di luar masjid agar tetap bisa mengikuti acara haul. Setibanya di lokasi acara di GedungMajelis TaklimHabib Ali al-Habsyi Kwitang, Prabowo langsung disambut oleh Habib Ali bin Abdurrahman yang merupakan keturunan langsung Habib Kwitang. “Selamat datang Pak Prabowo,” sambut Habib Ali sambil memeluk Prabowo.Prabowo juga mengucapkan rasa hormat dan terima kasihnya kepada Habib Ali dan pengurus Majelis Taklim Habib Ali al-Habsyi Kwitang karena telah mengundang dirinya untuk bisa menghadiri acara Maulid Nabi Muhammad SAW dan Haul Habib Kwitang.“Terima kasih Habib telah mengundang saya dan rombongan untuk menghadiri peringatan Maulid Nabi dan Haul Habib Kwitang,” ungkap Prabowo saat berbincang dengan Habib Ali di panggung acara.Dalam acara tersebut, Prabowo juga terlihat khusyuk melantunkan selawat dan juga mengaminkan doa yang diucapkan puluhan habaib yang hadir dari berbagai daerah di Indonesia dan dari Timur Tengah itu.Dalam sambutannya, Habib Ali menjelaskan bahwa pada acara Maulid dan Haul kali ini, majelisnya dihadiri oleh dua orang tokoh nasional yakni tokoh Partai Demokrat Agus Harimurti Yudhoyono atau yang akrab disapa AHY dan Calon Presiden Prabowo Subianto.“Telah hadir bersama kita dua orang tokoh nasional yakni Pak Agus Harimurti Yudhoyono atau Pak AHY, beliau adalah sahabat dari ayahanda kami. Dan yang kedua adalah Prabowo Subianto beliau juga merupakan sahabat dari ayahanda kami dan ayah beliau adalah sahabat dari kakek kami,” ungkap Habib Ali di hadapan ribuan jamaah.
Editor: Ahmad Islamy Jamil"
https://www.inews.id/news/nasional/jenguk-ustaz-arifin-ilham-di-rscm-prabowo-diperlihatkan-video-berkuda,"Rabu, 09 Januari 2019 - 20:30:00 WIB","Jenguk Ustaz Arifin Ilham di RSCM, Prabowo Diperlihatkan Video Berkuda","Scan this QR or download app from:
JAKARTA, iNews.id– Calon presidenPrabowo Subiantohari ini menjenguk Ustaz Muhammad Arifin Ilham yang dirawat di Rumah Sakit Umum Pusat Nasional Cipto Mangunkusumo (RSCM), Jakarta Pusat. Dalam kesempatan tersebut, Prabowo mendoakan kesembuhan bagi pendakwah kondang itu.
Keduanya sempat bercanda tatkala Arifin menunjukkan video berkuda kepada mantan komandan jenderal Pasukan Khusus (danjen Kopassus) itu. Usai menjengukUstaz Arifin Ilham, Prabowo lantas membagikan foto-foto pertemuan mereka di RSCM melalui akunTwittermiliknya yang terverifikasi, @prabowo.


Dalam cuitannya, Prabowo memuji semangat sang ustaz untuk sembuh. “Doa saya untuk kesembuhan Ustaz Arifin Ilham yang saat ini terbaring sakit. Tekad dan semangat beliau untuk sembuh sangat kuat, bahkan di tengah-tengah diskusi beliau sempat menunjukkan video berkuda kepada saya,” ungkap Prabowo lewat unggahan di akun Twitter miliknya, Rabu (9/1/2019) petang.


Tak lupa, ketua umum Partai Gerindra itu juga melampirkan tiga foto saat dia menjenguk Ustaz Arifin Ilham, hari ini. Foto-foto itu menunjukkan suasana penuh keakraban dan kehangatan di antara keduanya.
Pagi tadi, Ustaz Arifin Ilham juga dijenguk oleh Presiden Joko Widodo (Jokowi). Kepala negara juga mendoakan agar pimpinan Majelis az-Zikra itu segera sembut dan penyakitnya diangkat oleh Allah SWT.

Ustaz Arifin Ilham mengidapkanker getah beningstadium empat, sehingga membutuhkan perawatan intensif. Sebelumnya, sejumlah tokoh politik dan agama juga menjenguk Ustaz Arifin Ilham di RSCM. Di antara mereka adalah Wakil Ketua DPR Fadli Zon, Ketua MPR Zulkifli Hasan, Mantan Menpora Adhyaksa Dault, dan Ustaz Yusuf Mansur.

Editor: Ahmad Islamy Jamil"
https://www.inews.id/amp/news/megapolitan/gerindra-akui-sandi-sudah-persiapkan-diri-untuk-jadi-cawapres-prabowo/2,,Gerindra Akui Sandi Sudah Persiapkan Diri untuk Jadi Cawapres Prabowo,"Wakil Ketua DPRD DKI itu menyebutkan, nama cawapres Prabowo baru ditentukan siang ini. Rencannya Partai Gerindra akan mendeklarasikan cawapres di kediaman Prabowo di Jalan Kertanegara, Kamis (9/8/2018) malam.
“Jadi nanti malam kita baru deklarasi di Kertanegara. Cawapresnya barangkali siang ini ditentukan. Salah satunya Pak Sandi dari berbagai opsi,” tutur Taufik.
Sementara itu, Wakil Gubernur DKI Jakarta, Sandiaga Uno mengaku belum mengirimkan surat pengunduran diri terkait dengan berita yang santer menyebutnya bakal menjadi cawapres mendampingi Prabowo Subianto.
“Saya belun bisa komentar juga. Kalau  mengundurkan diri, hari ini saya masih bertugas. Per detik ini saya bertugas, belum ada surat pengunduran diri,” kata Sandi."
https://www.inews.id/news/megapolitan/gerindra-akui-sandi-sudah-persiapkan-diri-untuk-jadi-cawapres-prabowo/1,"Kamis, 09 Agustus 2018 - 13:20:00 WIB",Gerindra Akui Sandi Sudah Persiapkan Diri untuk Jadi Cawapres Prabowo,"Scan this QR or download app from:
JAKARTA, iNews.id– Ketua DPDPartai GerindraDKI Jakarta M Taufik mengakui Wakil Gubernur DKISandiaga Unotelah mempersiapkan diri maju sebagai cawapres Prabowo Subianto.
Sandi telah mengurus surat keterangan tidak pailit di Pengadilan Negeri Jakarta Pusat. Surat itu menjadi salah satu syarat pendaftaran capres dan cawapres sesuai dalam pasal 169 huruf I Undang-Undang Pemilu.

“Semua calon wapres itu harus mempersiapkan persyaratan, karena saat didaftarkan sudah harus lengkap dengan persyaratan. Termasuk calon presidennya,” kata Taufik di Balai Kota Jakarta, Kamis (9/8/2018).
Terkait kabar Sandi akan segera mengundurkan diri sebagai Wakil Gubernur DKI Jakarta, Taufik mengatakan, bukan mundur tapi berhenti.
“Kalau daftarnya malam, mundurnya besok pagi. Bukan mundur namanya menyatakan berhenti,” ujar dia."
https://www.inews.id/tag/sby-ngopi-bareng-prabowo,,,Scan this QR or download app from:
