url,tanggal,judul,isi
https://www.inews.id/news/nasional/retno-pinasti-dan-zulfikar-naghi-moderator-debat-keempat-pilpres-2019,"Senin, 25 Maret 2019 - 19:33:00 WIB",Retno Pinasti dan Zulfikar Naghi Moderator Debat Keempat Pilpres 2019,"Scan this QR or download app from:
JAKARTA, iNews.id- Komisi Pemilihan Umum (KPU) memutuskanRetno PinastidanZulfikar Naghisebagai moderator debat keempat Pilpres 2019. KPU juga menunjuk sejumlah acara sebagai host di rangkaian debat yang akan berlangsung pada 30 Maret 2019.
Keputusan itu merupakan hasil musyawarah antara Tim Kampanye Nasional (TKN) 01 dan Badan Pemenangan Nasional (BPN) 02 dengan disaksikan oleh KPU dan Bawaslu.

""Disepakati bahwa penyelenggaraan debat keempat untuk moderator yaitu Retno Pinasti dan Zulfikar Naghi,"" kata Komisioner KPU Wahyu Setiawan di Kantor KPU, Jakarta, Senin (25/3/2019).
Tak hanya moderator, untuk debat keempat ini KPU bersama masing-masing tim sukses pasangan calon menyepakati sejumlah host yang akan bertugas di setiap rangkaian debat keempat tersebut.
""Host untuk prosesi pengundian pada debat keempat yaitu Wanda Dwi Utari dan Rori Asyari. Host untuk press conference yaitu Aviliani Malik dan Reza Ramadhansyah. Host off air dan wall of fame debat keempat yakni Prisca Niken dan Wahyu Wiwoho,"" ujar Wahyu."
https://www.inews.id/news/internasional/seorang-pelawak-raih-suara-terbanyak-dalam-pilpres-ukraina/2,"Senin, 01 April 2019 - 08:37:00 WIB",Seorang Pelawak Raih Suara Terbanyak Dalam Pilpres Ukraina,"Scan this QR or download app from:
Zelenskiy sering tampil sebagai presiden dalam acara satire televisi, yang diberi judul Pelayan Rakyat.
Dalam acara ini, karakter yang diperankan Zelenskiy adalah sosok rakyat biasa yang kemudian menjadi presiden dengan janji memberantas korupsi.
Zelenskiy merupakan antitesis politikus konvensional. Dia tak pernah menggelar rapat akbar, juga tak banyak memberikan wawancara kepada media.
Para pengamat sulit membaca pandangan politiknya, selain bahwa dia menggambarkan dirinya sebagai ""figur segar dan berbeda"".
Zelenskiy juga banyak memanfaatkan media sosial untuk menjangkau para pemilih muda. Dia juga tak sungkan untuk menggunakan bahasa Rusia, yang dalam periode saat ini dianggap hal yang sensitif di Ukraina."
https://sumut.inews.id/berita/dody-shah-ini-murni-kasus-hukum-tidak-ada-kaitannya-dengan-pilpres,"Senin, 04 Februari 2019 - 13:00:00 WIB","Dody Shah: Ini Murni Kasus Hukum, Tidak Ada Kaitannya dengan Pilpres","Scan this QR or download app from:
MEDAN, iNews.id -Direktur PT Anugerah Langkat Makmur (ALAM), Musa Idhis Shah aliasDody Shahakhirnya berkomentar mengenai kasus hukum yang menjeratnya. Dody yang juga adik dari Wakil Gubernur Sumatera Utara (Sumut) Musa Rajekshah (Ijeck), menegaskan, persoalan yang menimpanya murni kasus hukum dan tidak ada kaitannya dengan Pilpres.
Hal ini disampaikan Dody kepada awak media saat menggelar konfrensi pers terkait kasus hukum yang menjerat, Minggu (3/2/2019) kemarin. ""Ini murni masalah hukum dan tidak ada kaitannya dengan politik apalagi Pilpres. Semoga apa yang saya jelaskan ini bisa menjawab semua tudingan yang ada,"" jelas Dody.

Dody pun enggan mengomentari ihwal video yang sempat menjadi viral di media sosial saat penggeledahan rumahnya. Dalam video tersebut, sang pembuat menyebut kasus ini karena intervensi arah dukungan di pilpres mendatang. ""Kalau itu kami tidak tahu. Video itu siapa yang buat pun kami tidak tahu,"" jelas Dody.
Namun dia membenarkan jika lokasi pengambilan video tersebut merupakan kediaman pribadinya. ""Namun saat video tersebut diambil, saya tidak ada di situ. Saya sedang di Polda untuk menjalani pemeriksaan,"" katanya.

Sebelumnya diketahui, video itu menjadi viral setelah seorang di balik rekaman tersebut menuding polisi tidak profesional. Menurut pengambil video, Dody sengaja ditetapkan sebagai tersangka karena dilatarbelakangi persoalan politik.  ""Alasannya apa ke sini, tidak jelas yah,"" kata seorang perempuan bertanya kepada polisi yang berjaga di depan rumah Dodi.
Dia pun mengancam akan menyebarluaskan video tersebut, sehingga viral di medsos. Awalnya seorang petugas sempat ingin menjelaskan ke perempuan yang merekam video soal penggeledahan, namun dibalas dengan ketus. ""Kami tidak mau pilih yang kalian wajibkan itu, makanya kalian datang ke sini kan,"" kata dia.

Menyikapi hal tersebut, Kabid Humas Polda Sumut, Kombes Pol Tatan Dirsan Atmaja, membantah pernyataan dari perekam video itu. Menurutnya, polisi bekerja secara profesional dan independen dalam penanganan kasus. ""Jadi kami sampaikan bahwa Polri dalam hal ini sebagai penegak hukum kita netral,"" kata Tatan di Mapolda Sumut, KotaMedan, Jumat (1/2/2019).
Dia mengatakan, secara verbal orang di balik rekaman video ini sudah menuduh instansi polri. Pihaknya akan mengambil langkah tegas terhadap perempuan tersebut, yang diduga kerabat tersangka Dody Shah.
Editor: Himas Puspito Putra"
https://sumsel.inews.id/berita/kiai-dan-santri-ogan-ilir-doakan-kiai-maruf-menang-di-pilpres-2019,"Jumat, 29 Maret 2019 - 16:31:00 WIB",Kiai dan Santri Ogan Ilir Doakan Kiai Ma'ruf Menang di Pilpres 2019,"Scan this QR or download app from:
OGAN ILIR, iNews.id- Calon wakil presiden (cawapres) nomor urut 01, KH Ma'ruf Amin melakukan safari politik ke Sumatera Selatan, Jumat (29/3/2019). Salah satunya bersilaturrahim ke Pondok Pesantren (Ponpes) Al-Ittifaqiah Indralaya, KabupatenOgan Ilir.
Kedatangan Kiai Ma'ruf disambut Pengasuh Pondok Pesantren Al-Ittifaqiah Indralaya KH Mudrik Qori. Kiai Ma'ruf didampingi istrinya, Nyai Wury Estu Handayani dan juga putri keduanya, Siti Mamduhah. Sebagai tuan rumah, Kiai Mudrik Qori meminta Kiai Ma'ruf untuk menyampaikan tausiah di hadapan ribuan santrinya.

Saat sambutan di hadapan santrinya, Kiai Mudrik mendoakan agar Kiai Ma'ruf berhasil dalamPilpres 2019. Dia pun mengajak para santrinya membacakan surat Al-Fatihah untuk Kiai Ma'ruf.
""Semoga apa yang beliau cita-citakan. Semoga hajat nasional beliau yang berdampak pada internasional ini dikabulkan oleh Allah. Al Fatihah,"" ucap Kiai Mudrik saat sambutan di depan Kiai Ma'ruf dan Nyai Wury.
Kiai Mudrik memuji Kiai Ma'ruf yang dinilai sebagai pemimpin keluarga, umat, sekaligus bangsa. Dalam kesempatan itu, Kiai Mudrik turut memuji istri Kiai Ma'ruf Nyai Wury Estu Handayani yang selalu menemani sang suami di setiap safari politiknya. ""Yang saya saluti istri beliau Nyai Wury Estu Handayani,"" ujar Kiai Mudrik.
Sementara itu, Kiai Ma'ruf mengaku bersyukur bisa bersilaturrahim ke pesantren tersebut. Apalagi, dalam kunjungannya ini, dia bertemu dengan santri-santri yang akan menjadi ulama-ulama masa depan.
""Hari ini saya merasa bersyukur silturrahim ke pesantren ini dan bertemu dengan santri-santri, kader-kader ulama. Karena pesantren itu tempat menyemai ulama,"" kata Ketua Umum MUI nonaktif ini.
Di Sumatera Selatan, pada Pemilu 2014 lalu, Jokowi kalah tipis dari Prabowo. Kiai Ma'ruf berharap elektabilitas pasangan calon nomor urut 01 terus meningkat.
Ketua TKD Jokowi-Ma'ruf ProvinsiSumselSyahrial Oesman mengaku posisi saat ini masih berimbang. “Posisi masih dalammargin error2-3 persen. Insya Allah tanggal 15 sudah selesai,clear(Jokowi-Ma'ruf) bisa naik ke atas,” kata Syahrial.
Kiai Ma'ruf pun mengaminkan hal itu. Katanya, baik dirinya maupun Jokowi menargetkan menang di Sumatera Selatan, tak seperti di 2014. “Sekarang sudah tidak kalah. Tapi menangnya baru sedikit. Untuk itu akan kita terus genjot sisa waktu ini agar menangnya agak lebih banyak,” kata Kiai Ma'ruf.
Editor: Kastolani Marzuki"
https://www.inews.id/news/nasional/ditanya-pilihan-di-pilpres-2019-yusuf-mansur-gimana-allah-aja/1,"Selasa, 04 September 2018 - 20:41:00 WIB","Ditanya Pilihan di Pilpres 2019, Yusuf Mansur: Gimana Allah Aja","Scan this QR or download app from:
JAKARTA, iNews.id–Ustaz Yusuf Mansurdikenal memiliki kedekatan dengan dua bakal calon wakil presiden yang akan bertarung diPilpres 2019, yaitu KH Ma'ruf Amin dan Sandiaga Salahuddin Uno. Kendati demikian, ustaz yang dikenal dengan bisnisPaytrenitu mengaku masih belum menentukan pilihan politiknya sampai sekarang.
“Pilihannya yang mana itu, kita harus bertanya dulu kepada Allah.GimanaAllahaja,” kata dia saat dijumpai di iNews Center, Jakarta Pusat, Selasa (4/9/2018).


Menurut dia, menentukan pilihan politik saat ini bukanlah perkara mudah. Karena itu, dia harus berdoa dan meminta petunjuk kepada Sang Pencipta sebelum mengambil keputusan.
“Segala sesuatukanperlu berdoa, istikharah, perlunanyakanannanyakiri. Perlu juga melihat kebaikan apa kemudian bisa kita berikan. Jadigakbisa kita jawab dengan serta-merta,” ujarnya.
Terkait rumor yang menyebut dia dipinang menjadi bagian dari tim sukses (timses) Jokowi–Ma’ruf Amin, Yusuf mengungkapkan bahwa sampai sekarang belum ada permintaan resmi dari koalisi pendukung petahana tersebut. Dia juga mengaku belum ada komunikasi secara intens dengan salah satu pasangan calon yang bakal berlaga di Pilpres 2019."
https://www.inews.id/news/nasional/40-ormas-deklarasi-dukung-prabowo-sandiaga-di-pilpres-2019,"Minggu, 26 Agustus 2018 - 14:19:00 WIB",40 Ormas Deklarasi Dukung Prabowo-Sandiaga di Pilpres 2019,"Scan this QR or download app from:
JAKARTA, iNews.id– Puluhan organisasi yang tergabung dalam Lintas Ormas Nusantara (Lion) mendeklarasikan dukungan untuk pasangan bakal capres-cawapresPrabowo SubiantodanSandiaga Uno. Dalam acara deklarasi hari ini, hadir 40 ormas pendukung pasangan penantang petahana itu. Mereka menyatakan siap bekerja keras untuk memengaruhi para pemilih muda.Ketua Umum Presidium Lion, M Rusli mengatakan, pihaknya akan memenangkan pasangan Prabowo–Sandiaga di Pemilu Presiden (Pilpres) 2019 dengan terus melakukan sosialisasi kepada masyarakat, khususnya segmen pemilih pemula. “Kami akan meningkatkan semangat dan bersosialisai untuk memenangkan Prabowo dan Sandi,” kata dia dalam acara deklarasi di kawasan Menteng, Jakarta Pusat, Minggu (26/8/2018).Hal serupa juga diungkapkan oleh Sekretaris Jenderal Presidium Lion, Yose Rizal Nasution. Menurut dia, para relawan Lion adalah anak-anak bangsa yang terdiri dari berbagai suku dan agama yang terangkum dalam organisasi kemasyarakatan (ormas), organisasi kepemudaan (OKP), dan lembaga swadaya masyarakat (LSM).


Dalam deklarasi hari ini, seluruh peserta berdiri bersama-sama sambil menyuarakan dukungannya kepada Prabowo–Sandiaga. Ada tiga poin yang mereka sampaikan dalam deklarasi tersebut.“Pertama, kami tunduk serta taat pada Pancasila dan Undang-undang Dasar 1945. Kedua, kami segenap kader relawan berikrar menjunjung tinggi persatuan dan kesatuan. Ketiga, kami segenap kader relawan berjanji akan taat dan patuh pada pasangan capres-cawapres Prabowo–Sandi, serta akan terus-menerus berupaya memenangkan pilihan kami Bapak Prabowo Subianto bersama Bapak Sandiaga Salahuddin Uno dalam ajangPilpres 2019,” ucap Rizal yang diikuti oleh seluruh hadirin.Setelah pembacaan deklarasi, seluruh ketua umum menandatangani lembaran kesepahaman sebagai bentuk komitmen mereka kepada pasangan Prabowo–Sandiaga.
Editor: Ahmad Islamy Jamil"
